taxon	stderr	estimate
Prevotella hominis	0.223103841592896	0.0854607889717168
Prevotella intermedia	0.0534889571257903	-0.000756319528422746
Prevotella jejuni	0.160355062033988	-0.110421810861496
Prevotella lascolaii	0.199124930318449	-0.120163107714431
Prevotella melaninogenica	0.156233114372454	-0.102792627013672
Prevotella multisaccharivorax	0.0487532205847534	-0.0362247591117223
Prevotella nigrescens	0.0617545947256155	0.031880592703721
Prevotella oralis	0.149189730417157	-0.161795540630187
Prevotella oris	0.165815618808475	-0.199134578306213
Prevotella pectinovora	0.308514166825515	-0.164832913075931
Prevotella rara	0.0885556636728312	-0.0843656207289759
Prevotella salivae	0.129494875174466	-0.0169292240916958
Prevotella sp000431975	0.161827245401857	-0.213606179795967
Prevotella sp000433175	0.153953565372715	-0.0462623425877769
Prevotella sp000434975	0.282265684798263	-0.0251265925195968
Prevotella sp000435635	0.159499237334376	0.099611252695579
Prevotella sp000436035	0.185663879640597	0.0858733127878074
Prevotella sp000436595	0.0936171638879709	-0.0119019506788335
Prevotella sp000436695	0.079455709936599	-0.0676631600507627
Prevotella sp000436915	0.165592049313417	0.00695573609561469
Prevotella sp002251295	0.206834480677563	-0.0481457067235987
Prevotella sp002251365	0.219494267419024	-0.104317923346007
Prevotella sp002251385	0.365880332383194	0.0915782289828452
Prevotella sp002265625	0.194722529461216	0.0515824438756836
Prevotella sp002299275	0.20963710283916	-0.0606478420792788
Prevotella sp002299635	0.202394895616661	0.0113314695967993
Prevotella sp002300055	0.2598602553893	-0.380658507223188
Prevotella sp002350355	0.255097035199855	-0.53464008925038
Prevotella sp002480935	0.188880361355838	-0.189768904523089
Prevotella sp002481295	0.160562288195675	-0.29993474049679
Prevotella sp003447235	0.246004857076078	0.0853215666813474
Prevotella sp004556065	0.245027138937948	-0.197599102181371
Prevotella sp900290275	0.218611187774541	-0.0135730673632572
Prevotella sp900313215	0.220395364727344	0.0441337761194842
Prevotella sp900315955	0.198157340453335	0.0764707705474119
Prevotella sp900316565	0.300670132013964	-0.393003446170308
Prevotella sp900317685	0.32904582534702	-0.426337690180493
Prevotella sp900540375	0.197548644120319	-0.159077932506507
Prevotella sp900540415	0.300179481529692	0.186742772070238
Prevotella sp900543585	0.203207730047073	-0.0229326705545235
Prevotella sp900543975	0.275626828265288	-0.0537261360599006
Prevotella sp900544495	0.258653176632148	-0.140423159658195
Prevotella sp900544825	0.114915922795684	0.00150791985010708
Prevotella sp900545525	0.20296064073584	-0.174413645417003
Prevotella sp900546345	0.166502651411678	-0.0951160371042234
Prevotella sp900546535	0.183700955440369	0.024710939494212
Prevotella sp900546575	0.213467149712343	-0.0531115831010217
Prevotella sp900547005	0.257057857859038	-0.168410991699571
Prevotella sp900548195	0.174105378289884	-0.0907573127767631
Prevotella sp900548535	0.0854035782263774	-0.00730577792560928
Prevotella sp900548585	0.130244648193005	-0.073493392672912
Prevotella sp900548745	0.249515781418139	-0.150646056728364
Prevotella sp900549175	0.159006075311404	-0.0825065965849331
Prevotella sp900550035	0.19264827849826	-0.0241754006184878
Prevotella sp900550365	0.160600913677847	-0.0539987494147891
Prevotella sp900551055	0.322435602340447	0.136139693979607
Prevotella sp900551985	0.139841531614643	0.0604380407303261
Prevotella sp900552515	0.201706058022416	-0.0649913986790409
Prevotella sp900552675	0.241949261708069	-0.0464905277946592
Prevotella sp900552965	0.182461396704978	0.0433465576080285
Prevotella sp900553155	0.205652704558577	-0.0927421354490168
Prevotella sp900553465	0.124937280812331	-0.0415726499609025
Prevotella sp900553595	0.187830693711817	-0.135792999527922
Prevotella sp900553965	0.196214336865784	-0.120227625338857
Prevotella sp900554045	0.115307450173748	-0.0102272270158948
Prevotella sp900554545	0.147043034099904	-0.0120957803959548
Prevotella sp900554695	0.315271333986108	-0.102623801049087
Prevotella sp900555035	0.107187621898696	0.0712311849378832
Prevotella sp900556275	0.0980075293530598	0.0601370400248116
Prevotella sp900556395	0.171560792631542	-0.0288589714506796
Prevotella sp900556795	0.19249817727379	0.0462917404148967
Prevotella sp900556825	0.172887131452877	0.0292929635213399
Prevotella sp900557255	0.13465398243315	0.0555388669016702
Prevotella sp900557405	0.287417900446657	-0.0684443508258299
Prevotella sp900762125	0.209374171020744	-0.13355768979785
Prevotella sp900765465	0.200321050112695	-0.0642703196025756
Prevotella sp900767615	0.201728509307544	0.0983316848436432
Prevotella sp900769055	0.186202145293967	-0.000223068933396789
Prevotella sp900769275	0.182537192157584	-0.0203003754437784
Prevotella sp900770025	0.146669373149457	0.0734043026497306
Prevotella sp900770395	0.181985820357307	-0.190547844716909
Prevotella sp900770845	0.131401846179597	0.00933679887914316
Prevotella sp900771975	0.230749532079627	0.04567858201114
Prevotella sp900772835	0.298914039984942	-0.307455707378359
Prevotella stercorea	0.231593990360465	-0.141646665282449
Prevotella timonensis	0.224746156777602	-0.349723461465707
Prevotella veroralis	0.142301699779799	-0.10300663276384
Prevotellamassilia sp000437675	0.155325649040859	0.0215104167789125
Prevotellamassilia sp004552865	0.109326005942432	-0.0159801128896533
Prevotellamassilia sp004557035	0.157565069853369	-0.160057832371054
Prevotellamassilia sp900539625	0.251261964530965	-0.336692963366595
Prevotellamassilia sp900540885	0.285302080285719	-0.201707645973259
Prevotellamassilia sp900541335	0.145499202461655	-0.0187202439746124
Prevotellamassilia sp900541575	0.25323121478422	-0.0341398537051071
Prevotellamassilia sp900542795	0.201636004036711	-0.0471187737130385
Prevotellamassilia sp900543155	0.21133687895067	-0.0902521486527445
Prevotellamassilia sp900546605	0.106711970644365	-0.104261783435349
Prevotellamassilia sp900556465	0.114682237177507	-0.0929031158529158
Prevotellamassilia sp900768625	0.197120312564372	-0.0926899396198622
Prevotellamassilia sp900772575	0.109139288413571	-0.0104374881745972
Prevotellamassilia timonensis	0.210195920027786	-0.178608840187758
Proteus sp003144505	0.211539379835598	-0.232598087083655
Providencia rettgeri	0.280975115761569	0.0506085187251323
Providencia stuartii	0.223234898051275	0.104606281501148
Pseudobutyrivibrio fibrisolvens_A	0.124392810361703	-0.136666367515329
Pseudoflavonifractor capillosus	0.0425122968486543	-0.0552671260212831
Pseudoflavonifractor sp014287675	0.207764183623958	0.0682206242380257
Pseudomonas aeruginosa	0.408180416558809	-0.828726961926029
Pseudomonas citronellolis	0.389401420438658	-0.381413376962818
Pseudomonas_E putida_P	0.167466286511387	-0.299219554303191
Pseudoruminococcus massiliensis	0.166495538333778	0.039925148627904
Pseudoruminococcus sp902765855	0.0555851008222783	-0.0672364609279863
Psychrobacillus sp012843435	0.0483342436328613	0.0913374495208133
Pygmaiobacter massiliensis	0.0339009174648291	-0.0348093376806568
QAKD01 sp003343965	0.526821648594335	0.402786982785537
QAKW01 sp003343605	0.147592122822508	-0.166608242594443
QALR01 sp900542425	0.0499594479974023	-0.024913323733437
QALR01 sp900552255	0.128117480134812	0.00471125506295967
QALR01 sp900553085	0.193348106292102	0.0923834653860937
QALS01 sp003150575	0.553508058634962	-0.0888637923721422
QALS01 sp900552625	0.193129231444262	0.104210884843639
QALS01 sp900555925	0.698211793835723	0.669834258921462
QALW01 sp003150515	0.191416969678011	0.0460416743260814
QALW01 sp900547955	0.168169569971043	-0.245510723379746
QALW01 sp900552055	0.394298846176698	0.531494348660752
QAMI01 sp900551915	0.29101271102606	0.293534004397818
QAMI01 sp900554095	0.407525564198132	-0.103071034853535
QAMM01 sp003150405	0.249717006835365	0.268174971000681
QAMM01 sp900552945	0.215747207391331	0.195684867473201
QAMM01 sp900762715	0.0380820289970524	0.00198549490288784
QAMX01 sp003149835	0.0565502505422816	-0.0387232898092353
QAMX01 sp004555605	0.290370810738829	0.270465352745791
QANA01 sp003149735	0.0610894935836341	-0.121396708497182
QANA01 sp900554725	0.0711130544852006	-0.0614230980172182
RC9 sp000431015	0.106963151307679	0.0320034975732064
RC9 sp000432515	0.168109780743068	0.111475088280828
RC9 sp000432655	0.12032560267775	-0.00690488744567814
RC9 sp000433355	0.112867148469347	0.0644359187484153
RC9 sp000434935	0.130636046850155	0.0789060528756444
RC9 sp000435075	0.0667706276497208	0.0486875164912289
RC9 sp001915575	0.155143585000836	0.00718020097841302
RC9 sp004554455	0.321468590064261	0.0317559887531669
RC9 sp004556005	0.169068689893309	0.350913315647071
RC9 sp900541925	0.114979975490413	0.197099358769986
RC9 sp900543205	0.0599108403214873	0.0794709814831056
RC9 sp900544195	0.121874008191814	-0.01873344873282
RC9 sp900545245	0.219021054431593	0.250483615812907
RC9 sp900546395	0.102662925406986	-0.0358084466594327
RC9 sp900546445	0.128193711593563	-0.00148826624795739
RC9 sp900546925	0.0604382644278268	-0.0146738727627065
RC9 sp900760425	0.256664487326561	0.0368369132704849
RC9 sp900767375	0.224276488265909	0.0403973423367144
RC9 sp900767405	0.327989250169377	-0.129051829680324
RC9 sp900769145	0.32330445607404	0.202737855396954
RC9 sp900769905	0.0831834784531519	-0.129202605212448
RC9 sp900771005	0.0501677524017751	-0.0266030011930145
RF16 sp900556095	0.0797374303645069	-0.157716340805507
RQCD01 sp008668455	0.126296405206285	0.0717075967108083
RUG013 sp001486445	0.148180278547487	0.160175382108704
RUG023 sp900315435	0.201328723719075	-0.127185425714184
RUG11247 sp902767315	0.423104351554928	0.550945285633302
RUG115 sp900066395	0.18767370799618	-0.155088024355036
RUG12045 sp900770325	0.0404822512594051	0.0407469728253204
RUG131 sp900315885	0.191871802287025	-0.325872535411998
RUG131 sp900549975	0.475573069162948	0.0170414866760575
RUG14107 sp900772685	0.0361013483198721	0.00509664796300669
RUG420 sp900542575	0.17061964115764	0.0506037829067949
RUG472 sp900545265	0.264807625734626	0.147516429496254
RUG572 sp900547945	0.244940622407378	-0.0660866968171233
RUG572 sp900771305	0.256876463620971	0.139279695496098
RUG705 sp900551455	0.252611044622803	-0.156510851451263
RUG806 sp900313475	0.173044270151393	0.137242859992226
Raoultella ornithinolytica	0.168603806403466	0.111107151220952
Raoultibacter timonensis	0.0432808131959843	-0.00688341060096617
Rikenella microfusus	0.0959389879172676	-0.335212016407965
Robinsoniella peoriensis	0.0331068387155565	-0.0152461340218716
Robinsoniella sp900539655	0.131129370563066	0.149613623084668
Robinsoniella sp900540475	0.0281160680911	-0.0161202278082111
Robinsoniella sp900555455	0.0451581256428001	0.0206084963801838
Romboutsia dakarensis	0.0911384553635186	-0.0793732759270318
Romboutsia timonensis	0.127634178461161	0.00892983436119287
Roseburia hominis	0.060272619347717	-0.00318536860488188
Roseburia intestinalis	0.262696578612401	-0.269433067186958
Roseburia sp003470905	0.163982125475528	-0.127449090423722
Roseburia sp003483745	0.281909012243751	-0.313338635608451
Roseburia sp900542495	0.315715982053283	-0.191753041752519
Roseburia sp900548205	0.197391425892576	-0.150894728902642
Roseburia sp900550935	0.182867671906881	-0.134468705163165
Roseburia sp900552665	0.325013431223136	-0.17733282416154
Roseburia sp900753715	0.160381214911593	-0.168811326767568
Roseburia sp900756925	0.233505369245148	-0.264541152669488
Rothia mucilaginosa	0.0596519859790612	-0.0993202548749865
Rothia mucilaginosa_A	0.24363646150756	-0.387688932985683
Rothia mucilaginosa_B	0.0503182318063286	-0.0477012067144521
Rothia sp001808955	0.240759766062529	-0.275461280146071
Rothia sp902373285	0.0395375507783602	-0.0607731691533573
Rubneribacter badeniensis	0.202021636604479	0.298184306843467
Ruminiclostridium_E siraeum	0.281282643944436	0.13904351960015
Ruminiclostridium_E sp003512525	0.34590994128962	0.29218176025337
Ruminiclostridium_E sp900539195	0.311179595472546	0.230574515470438
Ruminiclostridium_E sp900556525	0.199253308541613	0.0798618612630929
Ruminiclostridium_E sp900768735	0.526870108272695	-0.130419421152182
Ruminococcus sp002438605	0.053557571526725	-0.0308795063078824
Ruminococcus sp900540005	0.157012919289164	-0.0155015418549534
Ruminococcus sp900545125	0.124377623090202	0.0996613021089249
Ruminococcus sp900752785	0.0429321273677108	-0.00433134578384151
Ruminococcus sp900761275	0.043207219136618	-0.0152080293652881
Ruminococcus_A faecicola	0.0611765394976776	0.0206662614846381
Ruminococcus_A sp000432335	0.214917911813628	-0.125017053372065
Ruminococcus_A sp003011855	0.060503192594392	-0.0595724664427199
Ruminococcus_B gnavus	0.165384804402303	0.142306493889032
Ruminococcus_B sp900544395	0.131330146960244	0.119532828835026
Ruminococcus_C callidus	0.0743532309342498	-0.0954962203790184
Ruminococcus_C sp000433635	0.11074111782644	-0.122801401574212
Ruminococcus_C sp000437175	0.0543007316445402	-0.0333998099513326
Ruminococcus_C sp000437255	0.0636686042833698	-0.0240663714512405
Ruminococcus_C sp000980705	0.313903981597454	0.412817433033844
Ruminococcus_C sp900545285	0.0638454585517979	0.049110683418038
Ruminococcus_C sp900765125	0.0605732035810978	0.00977324362272053
Ruminococcus_C sp900770195	0.0605802660586153	-0.0925692503808136
Ruminococcus_D bicirculans	0.0909515687808555	-0.0534750851700031
Ruminococcus_D sp000434695	0.0642087527565811	0.00384326375322692
Ruminococcus_D sp900539095	0.0786066180286779	0.0347046950772644
Ruminococcus_D sp900539835	0.0473997336313079	0.0672539571585888
Ruminococcus_D sp900543145	0.173130969856365	0.21479394433017
Ruminococcus_D sp900752625	0.0476970172642147	0.0496193209613891
Ruminococcus_D sp900770285	0.183050814169034	0.0981848945708761
Ruminococcus_E bromii	0.233749820062787	0.220757406697644
Ruminococcus_E bromii_A	0.0927992145406507	0.116191408484105
Ruminococcus_E bromii_B	0.250271853604778	0.201026825907007
Ruminococcus_E sp002493635	0.077305210274366	0.0668629132470611
Ruminococcus_E sp003438075	0.0626062164681891	0.0295779478778583
Ruminococcus_E sp003521625	0.0530510716441353	0.0403568064849118
Ruminococcus_E sp003526955	0.0957527148652549	0.0399383487578767
Ruminococcus_E sp900314705	0.0710243851198102	0.000743926496290772
Ruminococcus_E sp900543095	0.0831752827904429	0.0742679783821588
Ruminococcus_E sp900755995	0.0407735209789446	-0.0258334209643683
Ruminococcus_F champanellensis	0.227463431737391	0.128716987252729
Ruminococcus_G gauvreauii	0.0417339262717598	-0.0565173459304622
Ruthenibacterium lactatiformans	0.0504375304093151	-0.0211003678358925
Ruthenibacterium sp900546885	0.302999867521864	0.358416034924356
Ruthenibacterium sp900759375	0.243742215792977	0.334820332766562
S5-A14a sp900553025	0.122195750464413	0.00521583463550503
SFDB01 sp004558825	0.246988148170389	0.262296926042092
SFDP01 sp004558185	0.145063906822496	-0.0251355728053654
SFDP01 sp900770785	0.146499484557965	-0.0670452189507807
SFEL01 sp004557245	0.426134791596094	0.288545312458614
SFFH01 sp900542395	0.253779495520939	0.0558576479726796
SFFH01 sp900542445	0.319047512800018	0.0852918812595896
SFFH01 sp900548125	0.443098559534928	0.355779647006382
SFGY01 sp004556455	0.160098677749738	0.106731907779316
SFHK01 sp004556395	0.397910817305529	0.367748241895808
SFJ001 sp004555865	0.129287611757747	-0.17642694525663
SFLA01 sp004553575	0.250256385021203	0.289667395853942
SFMI01 sp004556155	0.44397114690007	0.454841570341563
SFTJ01 sp004557385	0.175017484468302	-0.45585947426764
SFTJ01 sp900769345	0.204140218125073	0.103360178106036
SFVR01 sp900769035	0.0331708707797953	0.00578101375569618
Salinicola tamaricis	0.1225415740221	-0.0581352287618502
Salmonella bongori	0.22185491718884	0.264962790107152
Salmonella enterica	0.257753115298772	0.292732584996247
Scardovia wiggsiae	0.194805543150622	0.0413288171482791
Schaedlerella glycyrrhizinilytica	0.121111743064862	0.0727805178136309
Schaedlerella sp900066545	0.155063563420513	-0.0854212061433743
Schaedlerella sp900765975	0.0826007998212968	0.0997199004161947
Selenomonas_A sp900769615	0.272112907003421	-0.0432762722791962
Selenomonas_C bovis	0.380768793134199	0.348697557214604
Selenomonas_C sp002351185	0.160292790334074	0.00146025850000913
Sellimonas intestinalis	0.131977353423221	0.0815294785044923
Sellimonas sp002161525	0.034773034357986	-0.0135305729051426
Senegalimassilia anaerobia	0.150008184638401	0.170206151312758
Senegalimassilia faecalis	0.12898647803055	-0.15213479817011
Senegalimassilia sp900550055	0.155114180449358	0.252051727557769
Slackia_A isoflavoniconvertens	0.289706063060578	0.211912889300425
Slackia_A sp900553775	0.0744417906899679	-0.0404685626489369
Slackia_A sp900555495	0.0657352622495676	0.0231026827801061
Sneathia amnii	0.39776486597985	-0.138151160084594
Sodaliphilus pleomorphus	0.318496596829306	-0.407976363070466
Sodaliphilus sp004557565	0.246634641761156	-0.0612992971488639
Sodaliphilus sp900770215	0.717200210306354	-1.04999601960972
Sporanaerobacter acetigenes	0.150697696446832	-0.033631414983611
Stomatobaculum longum	0.217078947634634	0.270456289748952
Stomatobaculum naviforme	0.112363684312566	0.0773997604473822
Stomatobaculum sp002892395	0.0342333430803926	-0.0110036660735843
Stoquefichus massiliensis	0.0369451801621415	-0.0340428908774225
Stoquefichus sp001244545	0.0570588041158973	-0.0990948280480908
Streptococcus alactolyticus	0.239383787026059	-0.157937709992778
Streptococcus anginosus_C	0.221660856483932	0.245067698787935
Streptococcus constellatus	0.115097816734534	0.183924906859175
Streptococcus gordonii	0.163278905264198	0.351893921387345
Streptococcus infantarius	0.0514086864681592	-0.00697363266917532
Streptococcus infantis_I	0.0573341139176959	0.0325698164527773
Streptococcus koreensis	0.257026040603422	-0.213339676797147
Streptococcus lutetiensis	0.463448073642787	-0.131083755568432
Streptococcus mitis	0.112225288350802	0.0129632233293194
Streptococcus mitis_AC	0.0700435315933677	0.0468416324318998
Streptococcus mitis_BB	0.0910340053330822	0.0495505863170641
Streptococcus mitis_D	0.10266624162604	0.0271289256927147
Streptococcus mutans	0.131495978044548	0.384749303924995
Streptococcus oralis	0.135921613445595	-0.0016175546651257
Streptococcus oralis_E	0.170987637672414	0.0593700029353488
Streptococcus oralis_S	0.104332008950811	0.0548099385037568
Streptococcus oralis_W	0.203997261675412	-0.0810456367530599
Streptococcus parasanguinis	0.175620369512549	0.104059334149783
Streptococcus parasanguinis_B	0.16797823060436	0.1670578624173
Streptococcus pasteurianus	0.264474190203061	-0.110520329094283
Streptococcus pseudopneumoniae_O	0.169861653079262	-0.0890682713786516
Streptococcus rubneri	0.0521237155382253	0.0153038468200622
Streptococcus salivarius	0.161667084265123	0.0700796165948392
Streptococcus sanguinis_H	0.119021391425778	0.192023119518651
Streptococcus sobrinus	0.123518147607044	0.15037625990362
Streptococcus sp000187445	0.126564870692381	0.0701538236526093
Streptococcus sp000411475	0.144943315526813	0.0226639152113934
Streptococcus sp001556435	0.208687322114109	0.0516105761500997
Streptococcus sp004166885	0.0747345801727746	0.0458253406862708
Streptococcus sp900543065	0.143870830071036	0.132278412372559
Streptococcus sp900546335	0.110199708961894	0.14255580739531
Streptococcus sp900550895	0.137162490801535	-0.0790386211107325
Streptococcus sp900555155	0.042958345658961	0.0193341341015887
Streptococcus sp900755085	0.160126285397962	0.133426671877168
Streptococcus sp902363395	0.110640832898455	0.128056565653297
Streptococcus sp902373455	0.141846278451563	0.108012471235924
Streptococcus thermophilus	0.144462757551227	0.151829884561555
Streptococcus timonensis	0.0595494195158083	0.0395943375392873
Streptococcus vestibularis	0.183059691166391	0.123974839369676
Succinatimonas hippei	0.139726979981017	-0.260341610660128
Succiniclasticum sp900314855	0.426093981886573	-0.441042674560766
Succiniclasticum sp900544275	0.134426089828317	0.251374923308757
Succinivibrio sp000431835	0.458250896155611	-0.406040200770782
Succinivibrio sp900548485	0.263014084423492	-0.268265161653569
Superficieibacter sp900766525	0.168524233334678	0.0971630174238096
Sutterella faecalis	0.420984756933464	-0.187489137631335
Sutterella seckii_A	0.182809666182893	0.129183960815305
Sutterella sp900543805	0.277115432083703	-0.294001166853692
Sutterella sp900764215	0.263392632753795	-0.2427155684582
Sutterella sp900770335	0.231415277921016	-0.321988996334294
Sutterella wadsworthensis	0.873914003705611	0.842101427678105
Sutterella wadsworthensis_A	0.140546543927409	-0.100777785604035
TF01-11 sp000436755	0.0875182067689699	-0.10276074545136
TF01-11 sp001414325	0.174814243054986	-0.221827709418764
TF01-11 sp001916135	0.0668707721673204	-0.0266374622604827
TF01-11 sp003149875	0.243527858011561	-0.17478056415284
TF01-11 sp003524945	0.0835411894547381	0.0385690219685106
TF01-11 sp003529475	0.116699742802185	-0.192773124421789
TF01-11 sp900759665	0.0644727783430435	-0.0690407496120522
TM7x sp900555265	0.0738034310820627	0.0281942423136659
TM7x sp900555425	0.0348983617941347	0.0104452088337639
TM7x sp900555675	0.147922145830899	0.111842315917887
TM7x sp900555885	0.0354748388989886	0.0043523886068248
TM7x sp900556355	0.158684171621233	-0.0585941650016799
TM7x sp900556885	0.046404822888269	0.0112701379210364
TM7x sp900557595	0.0801805610587545	-0.00309998659229045
Tener-01 sp001940985	0.0528057787794431	-0.0536902913236891
Terrisporobacter glycolicus_A	0.0645831530038454	0.0895816425506412
Terrisporobacter othiniensis	0.114010404185966	0.158493350220991
Terrisporobacter sp900557165	0.0672148905370785	0.0399130410273975
Terrisporobacter sp902363255	0.0888383065797701	0.130310251814091
Tidjanibacter inops_A	0.298506125530749	0.0723383471284901
Treponema_D sp900541995	0.0521406527002951	-0.146656734475749
Treponema_D sp900769975	0.192113084418268	0.23934390459685
Turicibacter sanguinis	0.305481406556148	0.388259903524851
Turicibacter sp001543345	0.108244793213002	-0.111413632951175
Turicimonas sp900542195	0.361090880878186	-0.296221849564416
UBA10281 sp000437515	0.349116056627951	-0.13857773455999
UBA10281 sp900548285	0.137180525010864	0.0597625967260234
UBA10281 sp900554485	0.733844765061066	0.934523296060373
UBA10281 sp900556195	0.352671230933116	0.317138861951753
UBA10281 sp900764105	0.327924899988483	0.282667961961753
UBA10281 sp900767815	0.363712885648778	0.391861099886526
UBA10281 sp900767885	0.155747234426321	-0.0429450782514275
UBA10677 sp003533505	0.704835807633594	-0.477204646583026
UBA10677 sp900543755	0.197613448099224	0.0657147775804735
UBA10677 sp900760475	0.209132203457264	0.216206368212701
UBA1081 sp900543395	0.161452813823097	0.186325605451409
UBA11452 sp003526375	0.236402185260997	0.0506727676577072
UBA11471 sp000434215	0.0661929776378498	-0.0165249765143994
UBA11471 sp900542765	0.219130368545089	0.183966725667632
UBA11471 sp900547555	0.0616223587697616	0.0125175447102327
UBA11475 sp003538975	0.284897533268276	0.0934394766964386
UBA11512 sp003522145	0.360919161144654	0.404472468377445
UBA11517 sp003522085	0.123128998109243	-0.231719398753422
UBA11517 sp900555365	0.200320334473382	-0.322572019943991
UBA11517 sp900753315	0.106968894476995	-0.248148137441263
UBA11524 sp000437595	0.37615239524113	-0.00305988109031322
UBA11524 sp900769075	0.265826984554854	0.0722153580875317
UBA1174 sp900556855	0.259668615633328	-0.180457340246365
UBA11774 sp003507655	0.443962261749205	0.197765446750218
UBA1181 sp900769555	0.12903775595953	-0.0479636907638862
UBA1191 sp900066305	0.0477059035471166	-0.0234174233099146
UBA1191 sp900542385	0.0644463776879901	0.100093743548002
UBA1191 sp900543485	0.112118196910024	0.0380397184322121
UBA1191 sp900545775	0.252595030805523	-0.0932998702007705
UBA1191 sp900549125	0.0559341215234635	0.079584603583699
UBA11963 sp900552975	0.0896082338566022	-0.0100676825744247
UBA1206 sp000433115	0.343120984254568	0.405060153652912
UBA1221 sp900770525	0.046010338816848	-0.0845730842132034
UBA1227 sp900545655	0.0431864818595974	0.0853080839207034
UBA1232 sp004561775	0.0479746700295568	0.0893930214258495
UBA1232 sp900544815	0.197522397086271	-0.0494873055248123
UBA1234 sp900753135	0.0798447443925062	0.112409987229707
UBA1234 sp900765095	0.19259177563422	0.114715294196961
UBA1259 sp003523255	0.163593774157843	-0.0069940196243116
UBA1259 sp900760875	0.113415345024492	0.0487991754518876
UBA1375 sp002305795	0.0652639575083393	0.0261726251587425
UBA1390 sp002305315	0.0605824511479668	-0.044788425291755
UBA1390 sp900764045	0.176612142786343	0.132969025163393
UBA1394 sp900066845	0.189305791777173	0.218866131173722
UBA1394 sp900538575	0.191990874198081	0.0761764351213554
UBA1394 sp900554975	0.0664796691464198	-0.158455115242458
UBA1409 sp002338885	0.216469142545489	0.156963734140193
UBA1409 sp002491605	0.226937528528044	0.378664929485259
UBA1409 sp900553675	0.259604906504956	-0.0525054171166014
UBA1409 sp900760125	0.242738444141199	0.219846379964155
UBA1417 sp002305575	0.319662841394097	0.248886181898721
UBA1417 sp003531055	0.47755955870049	0.479011305416176
UBA1417 sp900549945	0.166024631285758	0.261584225002323
UBA1417 sp900552925	0.25211762941748	0.426023370213194
UBA1685 sp002320595	0.375295067711844	0.363090861596926
UBA1685 sp900546845	0.138469032633308	0.130945079158189
UBA1691 sp002320555	0.0436512720837795	0.0397231887105686
UBA1691 sp900544375	0.0650252935156257	0.11147330377927
UBA1691 sp900544715	0.124875999543934	0.219197725816158
UBA1691 sp900549825	0.150828955942585	0.128339369374807
UBA1691 sp900552985	0.0746683319711433	0.0827097101404157
UBA1711 sp900771365	0.0487464156411896	0.0147437433761955
UBA1740 sp004558975	0.341168536998005	-0.0688651599262727
UBA1740 sp900767415	0.0394025548175593	-0.0603001318614144
UBA1752 sp900554405	0.177210554669539	0.209828727591559
UBA1777 sp002320035	0.276129487206381	0.151832036158125
UBA1777 sp003150355	0.173441207133054	0.0787073098080111
UBA1777 sp900546515	0.244938331763023	0.258513361838182
UBA1777 sp900547315	0.234104634193071	0.171115277113305
UBA1777 sp900549485	0.187230844245955	0.0391850153643489
UBA1777 sp900549545	0.166882342729397	0.0745590216467677
UBA1777 sp900549645	0.303765119484124	0.308720460868441
UBA1777 sp900549865	0.248660723373364	0.089810742488221
UBA1777 sp900754515	0.359303605774444	0.252258847660166
UBA1786 sp900771425	0.345930702391771	-0.408592902666379
UBA1820 sp002314265	0.597494040139707	0.153182541111454
UBA1820 sp003150615	0.200386280977048	-0.220280362371661
UBA1822 sp002314995	0.126812973148821	-0.158609581125344
UBA1822 sp900545365	0.057491731115261	-0.117090370965427
UBA1829 sp900548385	0.227569302509198	0.187805882266686
UBA1829 sp900549415	0.181934804305251	0.0126079604737683
UBA1829 sp900760615	0.0786096345340763	-0.0268939824403742
UBA2821 sp902763335	0.151871134095425	-0.00985613234270062
UBA2856 sp009696445	0.0284825401536162	-0.0106395617405256
UBA2856 sp900555005	0.0966587800372126	0.0566679214117003
UBA2882 sp002362385	0.192769802958484	0.145372236008668
UBA2882 sp900542015	0.0355535824139447	0.00279702574102077
UBA2882 sp900549665	0.192414347076897	-0.243117717930643
UBA2883 sp002103075	0.202771337167889	-0.116444819081259
UBA2883 sp900768915	0.146677601447519	0.0895686616392334
UBA2913 sp900770895	0.233605372170616	0.203887637345711
UBA3210 sp900755065	0.162194919914325	-0.304717534868827
UBA3388 sp002358835	0.164750942801808	-0.328035464596361
UBA3388 sp004551865	0.316494512301697	0.0680096339079185
UBA3388 sp900545215	0.0478732081583469	0.0374490371823316
UBA3388 sp900546465	0.0361102046487189	0.000580700001212874
UBA3402 sp003478355	0.105886489320714	-0.181475125565913
UBA3631 sp900544605	0.245471683539737	0.232147096266365
UBA3631 sp900546275	0.395568663066111	0.427098178942437
UBA3766 sp900769175	0.0997601379529016	-0.0118147281702365
UBA3789 sp900543055	0.246224459043938	-0.099897444645704
UBA3818 sp900557155	0.224672598494804	-0.115770674258503
UBA4285 sp900545225	0.157097809884019	-0.0840407402005569
UBA4372 sp900543815	0.319296101042496	0.119314678219282
UBA4372 sp900766785	0.40040700341922	-0.360969135633909
UBA4636 sp900770945	0.478049881908253	-0.460467541156677
UBA4644 sp900555855	0.334362051412419	0.267528396089601
UBA4644 sp900763355	0.11952576955735	0.164510743924918
UBA4716 sp900556575	0.231236744941192	-0.269467303453192
UBA4855 sp900540395	0.326201136341313	-0.223915414624539
UBA4871 sp014467055	0.127723352258585	-0.116004902325302
UBA4871 sp900554535	0.0912696347793309	-0.0542299687099923
UBA4877 sp002399345	0.280548276812086	0.409876255389512
UBA5026 sp900546745	0.172462108734906	0.0448374655190356
